,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100,epoch_101,epoch_102,epoch_103,epoch_104,epoch_105,epoch_106,epoch_107,epoch_108,epoch_109,epoch_110,epoch_111,epoch_112,epoch_113,epoch_114,epoch_115,epoch_116,epoch_117,epoch_118,epoch_119,epoch_120,epoch_121,epoch_122,epoch_123,epoch_124,epoch_125,epoch_126,epoch_127,epoch_128,epoch_129,epoch_130,epoch_131,epoch_132,epoch_133,epoch_134,epoch_135,epoch_136,epoch_137,epoch_138,epoch_139,epoch_140,epoch_141,epoch_142,epoch_143,epoch_144,epoch_145,epoch_146,epoch_147,epoch_148,epoch_149,epoch_150
50,1.8760400000000004,1.6599199999999996,1.56432,1.4902000000000002,1.4400000000000004,1.3993599999999997,1.3606400000000003,1.3306199999999995,1.29732,1.2708,1.2379600000000002,1.21486,1.1911599999999998,1.1631200000000002,1.1418599999999999,1.0497800000000002,1.0284199999999997,1.0216800000000004,1.00732,1.0069,0.9993599999999998,0.99066,0.98878,0.9769200000000003,0.9729799999999998,0.9699800000000002,0.9645999999999998,0.9610000000000002,0.9567799999999999,0.95112,0.9422200000000004,0.9371799999999998,0.93656,0.9408000000000001,0.9364199999999999,0.93864,0.9313999999999999,0.92966,0.93814,0.92948,0.9309000000000001,0.9365600000000001,0.93242,0.9316400000000002,0.9330000000000002,0.9322199999999999,0.9268,0.92924,0.9321200000000002,0.9250400000000003,0.9292999999999999,0.9292400000000001,0.92566,0.9299,0.9292400000000001,0.9335200000000001,0.9315200000000001,0.9299600000000002,0.9260600000000001,0.9285000000000001,0.9289800000000001,0.9254599999999997,0.92696,0.9319000000000002,0.9277600000000003,0.9246799999999997,0.9301200000000002,0.9263200000000001,0.9275200000000002,0.92668,0.9303199999999998,0.9225999999999998,0.9292599999999999,0.9260399999999999,0.9283199999999999,0.9241399999999997,0.9319599999999998,0.9300800000000001,0.9205200000000001,0.9309600000000003,0.9276399999999998,0.9284600000000003,0.9236000000000001,0.9301400000000001,0.9261399999999997,0.9262,0.92408,0.9319200000000002,0.9242000000000004,0.92656,0.9250799999999999,0.9308000000000001,0.9244800000000004,0.9304600000000002,0.9301199999999998,0.9348399999999999,0.92928,0.9284000000000003,0.9217199999999999,0.92806,0.92388,0.9300399999999995,0.9277399999999999,0.9248800000000001,0.9248799999999997,0.9277200000000002,0.9244999999999998,0.9301800000000003,0.93192,0.9264399999999999,0.9268599999999998,0.9268400000000001,0.9331799999999998,0.9275,0.9235599999999998,0.9279600000000001,0.9330399999999999,0.9273,0.9255800000000001,0.9281999999999997,0.9284199999999998,0.9282199999999997,0.9264599999999998,0.92876,0.9266399999999999,0.9294800000000002,0.9221999999999998,0.9306600000000002,0.9252800000000002,0.9222199999999997,0.9242800000000001,0.9250799999999999,0.9275600000000004,0.9298999999999998,0.9266400000000001,0.9307400000000001,0.9315400000000003,0.9243799999999998,0.9327000000000001,0.92488,0.9335000000000002,0.9266200000000001,0.9294600000000002,0.9352200000000005,0.9285800000000001,0.9292599999999999,0.927,0.9262599999999999,0.9255199999999999,0.9279400000000001
52,1.8129000000000004,1.5754200000000005,1.4660400000000007,1.3897399999999995,1.33304,1.28646,1.2448799999999998,1.2084399999999997,1.1773,1.13982,1.1158799999999998,1.08838,1.05542,1.03756,1.0158000000000005,0.92242,0.9052799999999999,0.8832800000000001,0.87872,0.87078,0.8651800000000001,0.86098,0.8554199999999998,0.85422,0.8419800000000001,0.8387199999999999,0.8434199999999997,0.83284,0.8222999999999999,0.8195999999999997,0.8146999999999999,0.8056399999999999,0.80964,0.8095600000000001,0.8031400000000001,0.8109399999999998,0.8050800000000001,0.8089399999999998,0.8026399999999999,0.8049799999999999,0.8001999999999999,0.80282,0.7965799999999996,0.8029000000000004,0.79774,0.7967400000000001,0.7962600000000001,0.80202,0.7994800000000002,0.8013800000000002,0.8039400000000001,0.7977999999999998,0.7975599999999998,0.8027199999999999,0.7951400000000003,0.79656,0.7938599999999997,0.7979999999999999,0.7996800000000003,0.7955199999999998,0.7991000000000003,0.7951999999999999,0.7955600000000002,0.7989000000000002,0.7977800000000004,0.7980199999999997,0.8002400000000001,0.7999599999999996,0.79566,0.7925000000000003,0.8000799999999998,0.79786,0.7948999999999999,0.8004600000000002,0.8010800000000003,0.7962800000000001,0.7961000000000003,0.7988,0.79672,0.79606,0.7954399999999999,0.79802,0.8040599999999998,0.7973600000000002,0.79868,0.79956,0.8006599999999999,0.7986799999999998,0.797,0.80246,0.80018,0.79988,0.8044999999999999,0.79334,0.7939400000000002,0.7966000000000001,0.7995800000000002,0.7995600000000003,0.80262,0.7973000000000002,0.7967800000000002,0.80338,0.796,0.8013399999999998,0.8003799999999999,0.79884,0.7944400000000001,0.79756,0.7997799999999998,0.80298,0.7990199999999998,0.8001000000000004,0.7971600000000001,0.79692,0.7970800000000001,0.80012,0.7983599999999998,0.79988,0.8002400000000002,0.7983800000000001,0.7974600000000001,0.8026999999999999,0.7997600000000001,0.8006399999999998,0.7961199999999999,0.8026199999999997,0.8014599999999998,0.7961200000000003,0.8009999999999999,0.8030999999999999,0.79752,0.7986200000000002,0.8022199999999999,0.8039000000000003,0.7987400000000001,0.7996999999999999,0.79572,0.7952999999999999,0.7976800000000001,0.80132,0.7959199999999998,0.7931599999999999,0.8008800000000003,0.80018,0.7988,0.8040200000000002,0.80164,0.7921799999999999,0.7993600000000001,0.7964200000000001
54,1.78398,1.5405400000000002,1.4342000000000004,1.3636399999999997,1.3062399999999998,1.2597199999999997,1.224,1.18332,1.1521,1.1201599999999998,1.10004,1.06714,1.0411000000000001,1.0135800000000001,0.9929600000000001,0.9038799999999999,0.8814600000000001,0.8730200000000002,0.8647599999999999,0.8564,0.8481800000000004,0.8420600000000001,0.84206,0.83686,0.8319400000000001,0.8249400000000001,0.81564,0.8198000000000001,0.81294,0.8064599999999997,0.8000599999999998,0.7921400000000003,0.7971399999999998,0.79754,0.7866,0.7944000000000002,0.79316,0.7880399999999999,0.7910799999999999,0.7882800000000003,0.7886600000000005,0.78758,0.7833800000000002,0.7876400000000001,0.7849999999999997,0.78562,0.7891799999999999,0.7879200000000001,0.78268,0.7925800000000001,0.7824199999999999,0.7826400000000003,0.7874400000000001,0.78428,0.7818000000000002,0.7879800000000003,0.7852800000000001,0.78168,0.7839600000000001,0.78684,0.7832400000000002,0.7807799999999999,0.7825599999999998,0.78642,0.7803400000000004,0.78706,0.78532,0.78668,0.78114,0.7814200000000001,0.7808799999999999,0.7838400000000001,0.7802800000000001,0.7847600000000001,0.7800599999999999,0.7851799999999999,0.7843999999999999,0.7806400000000002,0.7824800000000001,0.7830999999999996,0.7774599999999998,0.7815000000000002,0.78092,0.7842400000000004,0.78644,0.78306,0.7780999999999999,0.7863400000000001,0.7836799999999999,0.7815400000000002,0.7811999999999999,0.7795000000000002,0.7835599999999998,0.78014,0.7803399999999999,0.7797799999999998,0.7850199999999999,0.7829200000000001,0.7776399999999998,0.7794600000000002,0.7855600000000001,0.7877000000000001,0.7846600000000001,0.7850199999999999,0.7849400000000002,0.7826800000000002,0.7861599999999999,0.77854,0.7826400000000002,0.7884800000000002,0.7910199999999997,0.7834599999999999,0.7820999999999997,0.7849799999999999,0.7848999999999999,0.7864000000000001,0.7874399999999998,0.7836800000000003,0.7833999999999998,0.7852599999999998,0.78246,0.78632,0.78262,0.7846600000000001,0.7812800000000002,0.7838800000000002,0.7759599999999999,0.7811800000000001,0.78526,0.78748,0.7829200000000001,0.7852199999999999,0.7829599999999998,0.78336,0.7766999999999997,0.7858199999999996,0.7832800000000002,0.7817600000000001,0.7804800000000003,0.78138,0.7821600000000001,0.78032,0.78156,0.7841800000000003,0.7824000000000001,0.7794199999999999,0.7865400000000003,0.7845799999999999,0.7826399999999998,0.7863000000000001
56,1.7275400000000005,1.4660199999999997,1.3425799999999999,1.26384,1.2057,1.1576000000000002,1.1088200000000001,1.0776000000000001,1.0404,1.01428,0.9840999999999999,0.95312,0.92976,0.9043199999999996,0.8881999999999999,0.79116,0.7710200000000001,0.7598600000000001,0.7519399999999998,0.74202,0.7400199999999999,0.7286,0.72702,0.7190000000000001,0.7189400000000002,0.71246,0.7083600000000003,0.7036400000000002,0.70528,0.69266,0.6910000000000001,0.68384,0.6801199999999998,0.67952,0.6778200000000001,0.6805999999999999,0.6779599999999999,0.67652,0.6800799999999999,0.67082,0.6810200000000001,0.6687199999999999,0.6737400000000001,0.6742199999999999,0.6740400000000001,0.6719000000000002,0.67478,0.6746000000000001,0.6755,0.6712400000000001,0.6736200000000001,0.6698199999999999,0.67652,0.6725599999999998,0.6738400000000001,0.6729600000000001,0.6754000000000001,0.6737000000000001,0.6711,0.6718,0.6711000000000001,0.6712,0.6692999999999999,0.6713199999999999,0.6762,0.6724800000000002,0.6741999999999999,0.67188,0.66786,0.67188,0.6716600000000001,0.67302,0.6692,0.6695,0.67522,0.6744199999999998,0.6719000000000002,0.67536,0.6767400000000001,0.6745200000000001,0.67324,0.67364,0.6730000000000002,0.6720599999999998,0.6711399999999998,0.675,0.67144,0.6703600000000001,0.6691199999999999,0.6761,0.67458,0.6711199999999999,0.6711400000000001,0.6763800000000002,0.6719599999999999,0.6645400000000001,0.66854,0.6694599999999999,0.6681,0.6722800000000002,0.67452,0.6733399999999999,0.6778799999999999,0.67188,0.6737399999999998,0.6668,0.6674199999999999,0.6701599999999999,0.67598,0.6713999999999999,0.67416,0.6755200000000001,0.67404,0.6705,0.66522,0.6738400000000001,0.6680200000000001,0.6753199999999998,0.6737200000000003,0.6777,0.6734000000000002,0.67342,0.66794,0.6735800000000001,0.6734,0.67584,0.6700400000000001,0.6736200000000002,0.67188,0.6688399999999999,0.6773799999999998,0.6741600000000001,0.6694399999999999,0.6736399999999999,0.6705199999999999,0.6670200000000003,0.6732,0.6720400000000001,0.6750000000000002,0.6733600000000002,0.67408,0.6744399999999997,0.6647600000000001,0.6735599999999999,0.67206,0.66958,0.6742799999999999,0.6756599999999999,0.67094,0.6731800000000001
58,1.7227000000000001,1.4488400000000003,1.3282800000000003,1.2474800000000001,1.18512,1.1395600000000001,1.0978000000000003,1.0560800000000001,1.0239199999999997,0.9926400000000001,0.9655199999999998,0.935,0.9205400000000001,0.89834,0.8794000000000001,0.7818999999999997,0.7529399999999997,0.7476399999999999,0.7417999999999999,0.7339399999999998,0.7266599999999999,0.72186,0.7211600000000001,0.7115999999999998,0.7115799999999998,0.7047,0.6962999999999999,0.6908,0.6915199999999999,0.6818799999999999,0.6730799999999999,0.6735999999999999,0.66436,0.6677599999999997,0.6709799999999998,0.66618,0.6689000000000003,0.6744399999999999,0.6620199999999998,0.6690399999999999,0.6632399999999999,0.6683599999999998,0.6703,0.66354,0.6596799999999999,0.65974,0.66264,0.66502,0.6650200000000001,0.66098,0.6603999999999999,0.6612199999999998,0.6572600000000002,0.66084,0.66318,0.6624,0.6570599999999999,0.66534,0.6640400000000001,0.66086,0.66252,0.6587000000000002,0.6567000000000002,0.66254,0.6646599999999999,0.6606199999999999,0.6654000000000002,0.6565199999999999,0.6604799999999998,0.6646400000000001,0.6615199999999999,0.6628399999999999,0.65986,0.6607800000000001,0.66096,0.6629599999999999,0.6689599999999999,0.6612399999999999,0.6586,0.6607800000000001,0.6609400000000001,0.66102,0.66222,0.6603200000000001,0.6648999999999999,0.66054,0.6624000000000001,0.6558200000000001,0.6641800000000002,0.6566200000000002,0.65838,0.6589599999999999,0.6584200000000001,0.6638599999999998,0.6646199999999999,0.6652799999999999,0.6630000000000001,0.6682800000000002,0.6686199999999998,0.6591399999999998,0.6648599999999999,0.6600199999999999,0.6652000000000002,0.6593000000000003,0.6570200000000002,0.65524,0.66224,0.6598799999999998,0.66646,0.6613800000000001,0.6568600000000002,0.6546000000000002,0.66154,0.6612399999999998,0.66114,0.6599800000000002,0.66336,0.65754,0.6635800000000001,0.6574,0.66246,0.6607199999999999,0.6618399999999999,0.6561000000000001,0.65814,0.6630400000000001,0.6605000000000001,0.6564600000000002,0.6648200000000002,0.6642599999999999,0.6625000000000001,0.6580799999999999,0.66268,0.6598000000000002,0.6665599999999999,0.6627800000000001,0.6555600000000001,0.66526,0.6603,0.6584200000000001,0.6677,0.6569999999999999,0.6594399999999999,0.66388,0.65878,0.66302,0.6550999999999999,0.6602800000000001,0.66118,0.6662600000000001
60,1.7462,1.42994,1.3178800000000002,1.2505,1.2084399999999995,1.17786,1.14768,1.10976,1.0907600000000002,1.0853799999999998,1.0568,1.0346799999999998,1.01558,1.01916,1.02634,0.9377000000000002,0.91476,0.8983,0.8984000000000003,0.88518,0.8798800000000001,0.8714799999999999,0.8595,0.8594399999999998,0.8458,0.8412600000000002,0.8376800000000002,0.8313999999999997,0.8238999999999999,0.8157799999999998,0.80946,0.8043399999999999,0.8024000000000003,0.7956599999999999,0.8009599999999999,0.7991599999999999,0.7996,0.7923200000000001,0.79476,0.7940999999999998,0.7951599999999999,0.7891400000000001,0.7906800000000003,0.7886600000000001,0.7918800000000001,0.78578,0.7891400000000002,0.7939400000000002,0.7892199999999998,0.7906599999999999,0.7845599999999999,0.7873000000000002,0.7893799999999997,0.7884800000000003,0.7906400000000002,0.7875400000000004,0.7878999999999998,0.7827200000000002,0.7863,0.7857199999999998,0.78838,0.7913800000000001,0.78596,0.78998,0.7872999999999999,0.78404,0.7878000000000001,0.7844000000000001,0.7883999999999999,0.7839200000000001,0.7858600000000001,0.7850600000000001,0.7919400000000002,0.78774,0.7881000000000005,0.7892199999999999,0.7883400000000002,0.7860200000000002,0.7872800000000002,0.7870999999999999,0.78652,0.7881200000000002,0.78328,0.78646,0.78628,0.7869600000000001,0.7932200000000001,0.7852600000000001,0.7882999999999999,0.7843000000000001,0.7836,0.7927799999999999,0.7858399999999999,0.7905599999999999,0.7954000000000001,0.7875999999999999,0.79018,0.7852800000000001,0.78488,0.7909400000000001,0.7929400000000001,0.7881600000000003,0.78676,0.7881000000000001,0.7880800000000001,0.78622,0.7907599999999999,0.7861,0.7885399999999998,0.7903399999999999,0.7856799999999999,0.7867800000000003,0.7882000000000001,0.7874800000000001,0.7885400000000001,0.7928400000000002,0.7885000000000001,0.79262,0.7836600000000001,0.78928,0.7795400000000002,0.7869199999999998,0.7830999999999999,0.7864800000000001,0.78508,0.7837199999999999,0.7916400000000001,0.7881199999999999,0.7866599999999996,0.7857400000000002,0.7866799999999998,0.7859000000000002,0.7904799999999998,0.7903600000000002,0.7882799999999999,0.7902800000000001,0.79148,0.7844000000000001,0.7897000000000003,0.7878599999999998,0.7885599999999999,0.78652,0.7853600000000001,0.7883599999999998,0.78652,0.7884399999999999,0.7961999999999999,0.7845,0.7897799999999999,0.7908799999999999
62,1.7661999999999998,1.45516,1.3197799999999997,1.2344200000000003,1.1673200000000004,1.122,1.0767800000000003,1.0410200000000003,1.01688,0.9791600000000001,0.9490200000000002,0.9229200000000002,0.9076,0.8822199999999998,0.8571399999999998,0.7651399999999998,0.7437599999999999,0.7300399999999999,0.7155799999999999,0.7171799999999999,0.7047600000000002,0.7002200000000001,0.6920599999999999,0.6889799999999999,0.68994,0.68136,0.6717599999999999,0.6704000000000002,0.6658799999999999,0.6559800000000001,0.6417599999999999,0.6429,0.6464399999999999,0.6392200000000002,0.6367,0.6359399999999998,0.6355200000000001,0.6349999999999998,0.6393400000000001,0.6361400000000001,0.6381999999999999,0.6362199999999999,0.63534,0.63312,0.62784,0.6269399999999998,0.6258,0.6337,0.63202,0.6289399999999999,0.6287200000000002,0.6304000000000001,0.63412,0.6326000000000002,0.6315200000000001,0.6289400000000002,0.6287400000000001,0.6304000000000002,0.6274600000000001,0.6315199999999999,0.63218,0.6337800000000001,0.63056,0.6337999999999999,0.6270000000000002,0.62954,0.6304,0.6300399999999997,0.62984,0.6278599999999999,0.6301,0.62896,0.628,0.6319400000000001,0.62806,0.62812,0.6306799999999998,0.63076,0.6302399999999999,0.6304200000000002,0.6314999999999997,0.63082,0.6270399999999998,0.63072,0.63008,0.6332800000000001,0.63028,0.6334799999999998,0.63314,0.6263600000000001,0.6285200000000001,0.6275,0.6314599999999997,0.62624,0.6292599999999999,0.62792,0.6300200000000001,0.6301199999999997,0.6263200000000001,0.63288,0.6300799999999999,0.62878,0.6278200000000003,0.6334000000000001,0.63118,0.63074,0.6300199999999999,0.6268,0.62648,0.6290200000000002,0.62916,0.62902,0.6330800000000001,0.6288999999999999,0.6276799999999999,0.6295200000000001,0.6243799999999999,0.6242599999999998,0.6311399999999999,0.6271399999999999,0.6309000000000001,0.6346000000000003,0.6304400000000002,0.63424,0.6301599999999999,0.6302,0.6311599999999999,0.6314999999999998,0.6284200000000001,0.6250800000000002,0.6275800000000002,0.6315000000000001,0.6304800000000002,0.6327399999999999,0.62764,0.62816,0.62532,0.6280199999999999,0.6318,0.6281,0.629,0.6313399999999999,0.6276600000000001,0.6244400000000001,0.6282399999999998,0.62826,0.6313599999999999,0.62788,0.6269600000000001,0.6271
64,1.7307800000000007,1.4247199999999998,1.3046999999999997,1.2231599999999998,1.17808,1.1332999999999998,1.0864599999999998,1.05858,1.0356799999999997,1.0130599999999998,0.9813599999999998,0.9604199999999997,0.93192,0.91346,0.8838600000000001,0.79384,0.7642,0.75468,0.7449600000000001,0.73578,0.72578,0.7218999999999999,0.7216400000000001,0.7151800000000001,0.7076600000000001,0.6958600000000001,0.6939600000000001,0.68762,0.6805600000000002,0.6789000000000002,0.6676599999999999,0.6640799999999999,0.6641999999999997,0.66012,0.6600999999999999,0.6561999999999999,0.6572,0.6575600000000001,0.6551600000000002,0.6563599999999999,0.6570600000000002,0.6516400000000001,0.65554,0.6557000000000002,0.65078,0.65724,0.6568800000000001,0.6527600000000001,0.6499000000000001,0.6544800000000002,0.6577000000000001,0.6532800000000001,0.6514399999999999,0.6506600000000001,0.64878,0.6507000000000001,0.6513199999999998,0.6506000000000002,0.6501399999999999,0.6497799999999999,0.6543400000000001,0.6497000000000002,0.6556799999999999,0.65122,0.6557000000000001,0.6488400000000002,0.6459600000000001,0.64812,0.64922,0.64882,0.6539000000000001,0.6485000000000001,0.64822,0.6525600000000001,0.6495800000000002,0.65062,0.6468599999999999,0.6534600000000002,0.6551399999999998,0.6555200000000001,0.65032,0.6543200000000001,0.6523399999999998,0.64798,0.6459200000000002,0.6510800000000002,0.65086,0.6527600000000001,0.64908,0.6518200000000001,0.6508199999999998,0.6546199999999999,0.6518999999999999,0.65058,0.64654,0.6545399999999998,0.6525199999999998,0.65184,0.6528999999999999,0.6506999999999998,0.6519199999999998,0.64634,0.6528599999999998,0.64944,0.6520600000000002,0.6520999999999999,0.65158,0.6515000000000001,0.64678,0.6526999999999998,0.6518400000000001,0.65464,0.64738,0.6482399999999999,0.6510800000000002,0.6512399999999999,0.65362,0.64852,0.65354,0.6494200000000001,0.6504599999999999,0.6558800000000002,0.65424,0.65074,0.6523600000000002,0.65156,0.6531,0.6493000000000001,0.6506400000000001,0.6502600000000001,0.64626,0.6531,0.6525399999999999,0.65264,0.6532000000000001,0.65056,0.6509799999999999,0.6492399999999999,0.6554000000000002,0.64898,0.6503200000000002,0.6496999999999999,0.64864,0.6466600000000002,0.6475799999999999,0.6551,0.64656,0.6529599999999999,0.6487,0.6568400000000001
66,1.7341600000000006,1.4091600000000002,1.2767599999999997,1.1902200000000005,1.1239800000000002,1.0668599999999997,1.02218,0.9827799999999999,0.9485800000000001,0.91824,0.8881799999999997,0.87274,0.83428,0.8198400000000002,0.7902800000000002,0.6890400000000001,0.6702200000000001,0.65232,0.64424,0.6412599999999999,0.6342199999999999,0.6240000000000001,0.6187799999999999,0.6211599999999998,0.61102,0.6028600000000001,0.5966400000000001,0.59388,0.58704,0.5811,0.5681199999999998,0.5663000000000001,0.5640399999999999,0.56096,0.5670000000000001,0.55552,0.5604,0.5600600000000001,0.56128,0.55494,0.55412,0.5567799999999999,0.5577000000000001,0.5534399999999999,0.5566599999999999,0.5551399999999999,0.5584800000000001,0.5525999999999999,0.5598400000000001,0.5534400000000002,0.5540200000000002,0.5528799999999999,0.55622,0.5550399999999999,0.5549000000000001,0.5500200000000003,0.5528799999999999,0.5560999999999999,0.5545200000000001,0.5528,0.5505,0.5553,0.55326,0.55292,0.5549999999999999,0.553,0.5568199999999999,0.5538400000000002,0.5547200000000001,0.5531199999999998,0.55534,0.55248,0.54968,0.5481599999999999,0.55182,0.5544600000000002,0.5503000000000001,0.55474,0.55318,0.55098,0.5515999999999999,0.55664,0.55436,0.5538199999999999,0.5532,0.5542,0.55348,0.54856,0.5562399999999998,0.5523199999999998,0.5520000000000002,0.5478799999999999,0.55336,0.5541400000000002,0.5515,0.5564399999999999,0.5552200000000002,0.5560600000000001,0.55234,0.55192,0.5512,0.5559199999999997,0.5502800000000001,0.5541800000000001,0.5561800000000001,0.5546,0.55236,0.55016,0.5490999999999999,0.55306,0.5547599999999999,0.5531599999999998,0.5556000000000001,0.5542199999999999,0.5561400000000001,0.55312,0.5575800000000002,0.55646,0.5584600000000001,0.5541999999999999,0.55302,0.5559200000000001,0.5536199999999999,0.55252,0.5573799999999998,0.55622,0.5607799999999998,0.55434,0.55682,0.55832,0.5538,0.5505800000000002,0.5546999999999999,0.5525000000000001,0.55554,0.5533400000000002,0.5548999999999998,0.55304,0.5605600000000002,0.5552800000000001,0.5538200000000001,0.5551199999999998,0.54606,0.5527399999999998,0.5522400000000001,0.54954,0.5530400000000002,0.55558,0.55422,0.5525800000000002
68,1.7413600000000002,1.4312,1.2891799999999998,1.20048,1.1323,1.0783999999999998,1.03054,0.9951600000000004,0.9579799999999997,0.9241600000000001,0.8957800000000001,0.8693200000000002,0.8478800000000001,0.8168599999999999,0.7999600000000001,0.69952,0.66904,0.6577400000000001,0.6518200000000002,0.64276,0.63828,0.6327200000000001,0.6257600000000001,0.6205400000000002,0.6159,0.60726,0.6027399999999999,0.5952999999999999,0.5923400000000003,0.58848,0.5772400000000001,0.5731599999999999,0.57244,0.5686599999999998,0.5648399999999999,0.5678199999999999,0.569,0.5645800000000002,0.56482,0.5699999999999998,0.5630000000000001,0.56594,0.56194,0.56456,0.5610199999999999,0.5596000000000001,0.5565000000000001,0.56114,0.56138,0.5559799999999998,0.5592999999999999,0.5575999999999999,0.56452,0.5578399999999999,0.5548400000000001,0.5613800000000001,0.5592000000000001,0.55622,0.5617,0.5584599999999998,0.55844,0.5571,0.5607199999999999,0.56222,0.5600200000000001,0.5567400000000001,0.5608400000000001,0.5537199999999999,0.5559600000000001,0.5585399999999999,0.5594399999999997,0.5575600000000001,0.5545,0.5577600000000001,0.5602000000000001,0.5588999999999998,0.5604199999999999,0.56492,0.5564600000000001,0.55838,0.5544999999999999,0.55912,0.55624,0.5589999999999999,0.5550999999999999,0.5571200000000001,0.5589399999999999,0.55572,0.55792,0.5584600000000001,0.5565599999999999,0.5590400000000001,0.55336,0.56212,0.5641000000000002,0.55778,0.5573799999999999,0.5645,0.55902,0.5602999999999999,0.5593600000000002,0.5570800000000001,0.55912,0.5602199999999999,0.56306,0.56108,0.5579,0.5588399999999999,0.5604399999999999,0.5590199999999999,0.5598400000000001,0.55868,0.56046,0.5581999999999999,0.5554400000000002,0.5564399999999999,0.5589400000000002,0.5602799999999999,0.5569999999999999,0.5605399999999999,0.5566800000000002,0.5585799999999999,0.5581800000000001,0.5556,0.5601799999999998,0.5575999999999999,0.5577200000000001,0.5561,0.5573,0.5574799999999999,0.5587599999999998,0.5577799999999999,0.5533,0.55852,0.5632999999999998,0.5552799999999999,0.5551200000000001,0.5598399999999998,0.5578800000000002,0.5550799999999998,0.5602999999999999,0.5616599999999999,0.56086,0.5566400000000002,0.55812,0.5573400000000001,0.5601600000000001,0.5593199999999999,0.5613600000000003,0.5623800000000001
70,1.734040000000001,1.3975,1.25696,1.16814,1.0994800000000005,1.0478200000000002,0.9995400000000002,0.9594400000000004,0.9235600000000003,0.8884600000000004,0.8678999999999998,0.8321200000000001,0.8089400000000001,0.7822999999999999,0.76508,0.6628999999999999,0.6353000000000001,0.6226999999999999,0.60964,0.60566,0.59416,0.5925600000000001,0.5884799999999998,0.5770000000000001,0.57396,0.5677599999999998,0.5623800000000001,0.5571200000000001,0.55174,0.54928,0.5338200000000001,0.5284800000000001,0.53158,0.5281199999999999,0.5274,0.53084,0.5235599999999997,0.5265,0.5233000000000001,0.5253599999999999,0.5266399999999999,0.5215000000000002,0.5193000000000002,0.5238200000000001,0.5206400000000001,0.51924,0.5186400000000001,0.5205000000000001,0.5212600000000001,0.52008,0.51824,0.52174,0.5213800000000001,0.52146,0.51838,0.51976,0.52108,0.5219199999999999,0.5149399999999998,0.5221000000000001,0.51996,0.51324,0.5229400000000001,0.51834,0.5147800000000001,0.5160400000000002,0.51478,0.5175400000000001,0.5206000000000001,0.51448,0.52066,0.5195200000000001,0.5174599999999999,0.51998,0.52014,0.52212,0.5185199999999999,0.5154000000000001,0.51956,0.5183800000000001,0.51862,0.5242999999999999,0.51818,0.5120200000000001,0.5159199999999999,0.5210000000000001,0.5175,0.52176,0.5135600000000001,0.5217999999999998,0.51618,0.5187999999999999,0.5224600000000001,0.5201999999999999,0.51874,0.5213,0.5204800000000003,0.51528,0.5220199999999999,0.51836,0.5179199999999999,0.5221999999999999,0.5146999999999999,0.5183000000000001,0.52176,0.51544,0.5144799999999999,0.5238200000000002,0.5193200000000001,0.5134599999999999,0.52252,0.52012,0.5210400000000002,0.5196200000000002,0.5208399999999999,0.5167,0.52432,0.5146,0.51662,0.52148,0.5188,0.5221,0.5211800000000001,0.51562,0.5166200000000001,0.51882,0.5220199999999998,0.52044,0.5173400000000001,0.5203599999999999,0.51958,0.5226200000000001,0.51586,0.5163000000000002,0.5156400000000001,0.51998,0.5162199999999999,0.5166599999999998,0.5165199999999999,0.5195599999999999,0.5220400000000002,0.5165000000000001,0.5135799999999999,0.5208799999999999,0.51954,0.5217199999999999,0.5197,0.5175799999999999,0.51582,0.5212
